"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
MarinaSilva,"ID 1183017378675855361","Sat Oct 12 13:51:37 +0000 2019","A vida é um dom de Deus, a razão pela qual todas as coisas existem e foram criadas nesse universo. As crianças são a sucessividade da vida. Cuidado, respeito, proteção, a adequada educação e o amor às crianças, são as melhores formas de celebrarmos a vida. #FelizDiaDasCrianças",https://twitter.com/MarinaSilva/statuses/1183017378675855361,78,813,"Twitter Web App"
MarinaSilva,"ID 1182750752630018048","Fri Oct 11 20:12:08 +0000 2019","O prefeito de Florianópolis decidiu sancionar integralmente a lei que proíbe qualquer tipo de produção agrícola, pecuária ou extrativista que utilizem agrotóxicos na cidade. A cidade passa a ser conhecida como ""Zona Livre de Agrotóxicos”. 

https://t.co/prLgIaqSpQ",https://twitter.com/MarinaSilva/statuses/1182750752630018048,879,5789,"Twitter Web App"
MarinaSilva,"ID 1182662192056934401","Fri Oct 11 14:20:14 +0000 2019","O primeiro-ministro da Etiópia, Abiy Ahmed Ali, ganhou o Prêmio Nobel da Paz pela sua atuação na resolução do conflito de 20 anos com a Eritreia. Um reconhecimento da importância da reconciliação para garantir uma vida e um futuro melhor para todos.",https://twitter.com/MarinaSilva/statuses/1182662192056934401,117,1680,"Twitter Web App"
MarinaSilva,"ID 1182383831204151296","Thu Oct 10 19:54:07 +0000 2019","A ANP tentou leiloar os blocos de extração de petróleo em Abrolhos, mas ninguém demonstrou interesse. A medida colocaria em risco o maior berçário de baleias e o mais rico banco de corais em espécies do Atlântico Sul. Prevaleceu o alerta e a pressão!
https://t.co/RPRhD3kyz4",https://twitter.com/MarinaSilva/statuses/1182383831204151296,115,583,"Twitter Web App"
MarinaSilva,"ID 1182356797564375041","Thu Oct 10 18:06:42 +0000 2019","Esse é o preço da troca de uma relação diplomática altiva e competente pela vergonhosa subserviência que o governo Bolsonaro impõe ao país. 
https://t.co/ZsJQcAJKiO",https://twitter.com/MarinaSilva/statuses/1182356797564375041,586,4306,"Twitter Web App"
MarinaSilva,"ID 1181923612271529985","Wed Oct 09 13:25:22 +0000 2019","É criminoso o vazamento de óleo que atingiu mais de 132 praias do Nordeste. A eliminação do resíduo do oceano pode levar de 10 a 20 anos. Esse é um alerta de como precisamos fortalecer e não sucatear os órgãos de fiscalização ambiental no país. https://t.co/bx8cOfjH5X",https://twitter.com/MarinaSilva/statuses/1181923612271529985,868,4161,"Twitter Web App"
MarinaSilva,"ID 1181677750609989633","Tue Oct 08 21:08:24 +0000 2019","Outra forma de querer anular alguém é desconsiderar o que se fala pelo simples fato de ter uma opinião diferente, por ser mulher, e ainda ficar perversamente repetindo que você está sumida. Sem contar os ataques criminosos com mentiras e desinformação. Obrigada, @gduvivier. https://t.co/L5OJM6K4QH",https://twitter.com/MarinaSilva/statuses/1181677750609989633,1966,12403,"Twitter Web App"
MarinaSilva,"ID 1181625946820026369","Tue Oct 08 17:42:33 +0000 2019","Apesar do Presidente atacar a imprensa, o Ministro do Meio Ambiente dá entrevistas pra tentar reverter a imagem negativa que o desmonte ambiental provocou no exterior. O governo trata a imprensa por conveniência, mas a realidade não tem como ser eliminada. https://t.co/HVTK5hqGBt",https://twitter.com/MarinaSilva/statuses/1181625946820026369,61,478,"Twitter Web App"
MarinaSilva,"ID 1181554840301903872","Tue Oct 08 13:00:00 +0000 2019","Convite de @djuena_tikuna para o @ybyfestival, o primeiro festival de música indígena contemporânea do Brasil, idealizado e protagonizado por indígenas. Do dia 29/11 a 1/12, no @UnibesCultural. Ajude, apoie, faça a sua doação, no link: https://t.co/iPOhIt4arZ #ybyfestival https://t.co/Yh67Ilf2zb",https://twitter.com/MarinaSilva/statuses/1181554840301903872,63,228,"Twitter Web App"
MarinaSilva,"ID 1181357837995429889","Mon Oct 07 23:57:11 +0000 2019","“A vida na Amazônia talvez nunca tenha estado tão ameaçada como hoje, pela destruição e exploração ambiental, pela violação sistemática dos direitos humanos elementares da população amazônica”, dom Cláudio Hummes, relator geral do Sínodo da Amazônia.
https://t.co/p99UbTV1Zh",https://twitter.com/MarinaSilva/statuses/1181357837995429889,108,856,"Twitter Web App"
